topic,timestamp,message
/sensing/gnss/ublox/fix_velocity,1.61432E+18,"geometry_msgs.msg.TwistWithCovarianceStamped(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1585897266, nanosec=29762), frame_id='gnss_link'), twist=geometry_msgs.msg.TwistWithCovariance(twist=geometry_msgs.msg.Twist(linear=geometry_msgs.msg.Vector3(x=0.007, y=-0.007, z=0.019), angular=geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.0)), covariance=array([ 0.050176,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.050176,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.050176,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      , -1.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ])))"
/sensing/gnss/ublox/fix_velocity,1.61432E+18,"geometry_msgs.msg.TwistWithCovarianceStamped(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1585897267, nanosec=29152), frame_id='gnss_link'), twist=geometry_msgs.msg.TwistWithCovariance(twist=geometry_msgs.msg.Twist(linear=geometry_msgs.msg.Vector3(x=0.005, y=-0.008, z=0.028), angular=geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.0)), covariance=array([ 0.055225,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.055225,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.055225,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      , -1.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ])))"
/sensing/gnss/ublox/fix_velocity,1.61432E+18,"geometry_msgs.msg.TwistWithCovarianceStamped(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1585897268, nanosec=28543), frame_id='gnss_link'), twist=geometry_msgs.msg.TwistWithCovariance(twist=geometry_msgs.msg.Twist(linear=geometry_msgs.msg.Vector3(x=0.295, y=0.201, z=0.029), angular=geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.0)), covariance=array([ 0.039204,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.039204,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.039204,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      , -1.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ])))"
/sensing/gnss/ublox/fix_velocity,1.61432E+18,"geometry_msgs.msg.TwistWithCovarianceStamped(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1585897269, nanosec=27934), frame_id='gnss_link'), twist=geometry_msgs.msg.TwistWithCovariance(twist=geometry_msgs.msg.Twist(linear=geometry_msgs.msg.Vector3(x=1.223, y=0.762, z=-0.028), angular=geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.0)), covariance=array([ 0.044944,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.044944,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.044944,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      , -1.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ])))"
/sensing/gnss/ublox/fix_velocity,1.61432E+18,"geometry_msgs.msg.TwistWithCovarianceStamped(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1585897270, nanosec=27325), frame_id='gnss_link'), twist=geometry_msgs.msg.TwistWithCovariance(twist=geometry_msgs.msg.Twist(linear=geometry_msgs.msg.Vector3(x=2.0380000000000003, y=1.426, z=-0.11900000000000001), angular=geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.0)), covariance=array([ 0.054756,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.054756,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.054756,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      , -1.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ])))"
/sensing/gnss/ublox/fix_velocity,1.61432E+18,"geometry_msgs.msg.TwistWithCovarianceStamped(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1585897271, nanosec=26715), frame_id='gnss_link'), twist=geometry_msgs.msg.TwistWithCovariance(twist=geometry_msgs.msg.Twist(linear=geometry_msgs.msg.Vector3(x=2.961, y=2.62, z=-0.012), angular=geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.0)), covariance=array([ 0.027225,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.027225,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.027225,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      , -1.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ])))"
/sensing/gnss/ublox/fix_velocity,1.61432E+18,"geometry_msgs.msg.TwistWithCovarianceStamped(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1585897272, nanosec=26105), frame_id='gnss_link'), twist=geometry_msgs.msg.TwistWithCovariance(twist=geometry_msgs.msg.Twist(linear=geometry_msgs.msg.Vector3(x=2.567, y=3.712, z=0.092), angular=geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.0)), covariance=array([ 0.025921,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.025921,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.025921,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      , -1.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ])))"
/sensing/gnss/ublox/fix_velocity,1.61432E+18,"geometry_msgs.msg.TwistWithCovarianceStamped(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1585897273, nanosec=25496), frame_id='gnss_link'), twist=geometry_msgs.msg.TwistWithCovariance(twist=geometry_msgs.msg.Twist(linear=geometry_msgs.msg.Vector3(x=1.7830000000000001, y=4.722, z=0.112), angular=geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.0)), covariance=array([ 0.021904,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.021904,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.021904,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      , -1.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ])))"
/sensing/gnss/ublox/fix_velocity,1.61432E+18,"geometry_msgs.msg.TwistWithCovarianceStamped(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1585897274, nanosec=24887), frame_id='gnss_link'), twist=geometry_msgs.msg.TwistWithCovariance(twist=geometry_msgs.msg.Twist(linear=geometry_msgs.msg.Vector3(x=0.423, y=5.339, z=0.085), angular=geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.0)), covariance=array([ 0.017161,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.017161,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.017161,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      , -1.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ])))"
/sensing/gnss/ublox/fix_velocity,1.61432E+18,"geometry_msgs.msg.TwistWithCovarianceStamped(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1585897275, nanosec=24278), frame_id='gnss_link'), twist=geometry_msgs.msg.TwistWithCovariance(twist=geometry_msgs.msg.Twist(linear=geometry_msgs.msg.Vector3(x=-1.1360000000000001, y=5.957, z=0.061), angular=geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.0)), covariance=array([ 0.018496,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.018496,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.018496,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      , -1.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ])))"
/sensing/gnss/ublox/fix_velocity,1.61432E+18,"geometry_msgs.msg.TwistWithCovarianceStamped(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1585897276, nanosec=23668), frame_id='gnss_link'), twist=geometry_msgs.msg.TwistWithCovariance(twist=geometry_msgs.msg.Twist(linear=geometry_msgs.msg.Vector3(x=-2.045, y=6.571, z=0.088), angular=geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.0)), covariance=array([ 0.027556,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.027556,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.027556,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      , -1.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ])))"
/sensing/gnss/ublox/fix_velocity,1.61432E+18,"geometry_msgs.msg.TwistWithCovarianceStamped(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1585897277, nanosec=23058), frame_id='gnss_link'), twist=geometry_msgs.msg.TwistWithCovariance(twist=geometry_msgs.msg.Twist(linear=geometry_msgs.msg.Vector3(x=-3.293, y=6.585, z=0.105), angular=geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.0)), covariance=array([ 0.057121,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.057121,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.057121,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      , -1.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ])))"
/sensing/gnss/ublox/fix_velocity,1.61432E+18,"geometry_msgs.msg.TwistWithCovarianceStamped(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1585897278, nanosec=22448), frame_id='gnss_link'), twist=geometry_msgs.msg.TwistWithCovariance(twist=geometry_msgs.msg.Twist(linear=geometry_msgs.msg.Vector3(x=-4.57, y=6.333, z=0.382), angular=geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.0)), covariance=array([ 0.078961,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.078961,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.078961,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      , -1.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ])))"
/sensing/gnss/ublox/fix_velocity,1.61432E+18,"geometry_msgs.msg.TwistWithCovarianceStamped(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1585897279, nanosec=21838), frame_id='gnss_link'), twist=geometry_msgs.msg.TwistWithCovariance(twist=geometry_msgs.msg.Twist(linear=geometry_msgs.msg.Vector3(x=-5.17, y=6.957, z=-0.084), angular=geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.0)), covariance=array([ 0.083521,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.083521,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.083521,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      , -1.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ])))"
/sensing/gnss/ublox/fix_velocity,1.61432E+18,"geometry_msgs.msg.TwistWithCovarianceStamped(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1585897280, nanosec=21227), frame_id='gnss_link'), twist=geometry_msgs.msg.TwistWithCovariance(twist=geometry_msgs.msg.Twist(linear=geometry_msgs.msg.Vector3(x=-5.4430000000000005, y=8.026, z=0.452), angular=geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.0)), covariance=array([ 0.0225,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,
        0.0225,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,
        0.0225,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,
       -1.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,
        0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,
        0.    ])))"
/sensing/gnss/ublox/fix_velocity,1.61432E+18,"geometry_msgs.msg.TwistWithCovarianceStamped(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1585897281, nanosec=20619), frame_id='gnss_link'), twist=geometry_msgs.msg.TwistWithCovariance(twist=geometry_msgs.msg.Twist(linear=geometry_msgs.msg.Vector3(x=-5.8950000000000005, y=8.91, z=0.302), angular=geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.0)), covariance=array([ 0.018496,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.018496,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.018496,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      , -1.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ])))"
/sensing/gnss/ublox/fix_velocity,1.61432E+18,"geometry_msgs.msg.TwistWithCovarianceStamped(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1585897282, nanosec=20011), frame_id='gnss_link'), twist=geometry_msgs.msg.TwistWithCovariance(twist=geometry_msgs.msg.Twist(linear=geometry_msgs.msg.Vector3(x=-6.023, y=9.626, z=0.257), angular=geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.0)), covariance=array([ 0.0225,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,
        0.0225,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,
        0.0225,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,
       -1.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,
        0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,
        0.    ])))"
/sensing/gnss/ublox/fix_velocity,1.61432E+18,"geometry_msgs.msg.TwistWithCovarianceStamped(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1585897283, nanosec=19402), frame_id='gnss_link'), twist=geometry_msgs.msg.TwistWithCovariance(twist=geometry_msgs.msg.Twist(linear=geometry_msgs.msg.Vector3(x=-6.138, y=10.288, z=0.297), angular=geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.0)), covariance=array([ 0.021609,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.021609,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.021609,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      , -1.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ])))"
/sensing/gnss/ublox/fix_velocity,1.61432E+18,"geometry_msgs.msg.TwistWithCovarianceStamped(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1585897284, nanosec=18794), frame_id='gnss_link'), twist=geometry_msgs.msg.TwistWithCovariance(twist=geometry_msgs.msg.Twist(linear=geometry_msgs.msg.Vector3(x=-6.198, y=10.874, z=0.213), angular=geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.0)), covariance=array([ 0.017424,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.017424,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.017424,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      , -1.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ])))"
/sensing/gnss/ublox/fix_velocity,1.61432E+18,"geometry_msgs.msg.TwistWithCovarianceStamped(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1585897285, nanosec=18186), frame_id='gnss_link'), twist=geometry_msgs.msg.TwistWithCovariance(twist=geometry_msgs.msg.Twist(linear=geometry_msgs.msg.Vector3(x=-6.2010000000000005, y=11.342, z=0.156), angular=geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.0)), covariance=array([ 0.018496,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.018496,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.018496,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      , -1.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,
        0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ])))"
